FID,OBJECTID,Struct_ID,Source_ID,FR_TOT,AEP_TOT,SV_TOT,FDP_TOT,R_SCORE,SHAPE_Length,SHAPE_Area,lat,lon
674,674,463253,463253,70,99,,,,0.000166867,1.73171E-09,39.71948353,-105.0658641
675,675,463123,463123,70,99,,,,0.000176458,1.93489E-09,39.71939275,-105.0656886
676,676,463556,463556,44,90,,,,0.000172469,1.61351E-09,39.71970765,-105.0654032
677,677,463731,463731,0,0,,0,0,0.000312656,5.90327E-09,39.71983577,-105.068381
678,678,464174,464174,0,0,,0,0,0.000135762,1.04109E-09,39.72013631,-105.0588985
679,679,464200,464200,0,0,,0,0,0.000114254,7.58176E-10,39.72015627,-105.0588515
680,680,463322,463322,20,2,,,,0.000117598,8.61789E-10,39.71952793,-105.0601214
681,681,463643,463643,20,0,,,,0.000278154,4.665E-09,39.71971593,-105.0591241
682,682,463743,463743,20,15,,,,0.00033819,7.12121E-09,39.71979901,-105.0583021
683,683,463436,463436,20,20,,,,0.000109543,7.35818E-10,39.71959797,-105.058925
684,684,463579,463579,20,0,,,,0.000256956,3.42251E-09,39.71966752,-105.0586461
685,685,463346,463346,20,45,,,,0.000124523,9.66474E-10,39.71953195,-105.0585572
686,686,463404,463404,44,65,,,,0.000155628,1.5128E-09,39.71956977,-105.0583216
687,687,463306,463306,44,50,,,,0.00044393,1.08052E-08,39.71946494,-105.0606105
688,688,463380,463380,20,2,,,,0.00039632,8.93501E-09,39.7195358,-105.0607325
689,689,463315,463315,20,2,,,,0.000366559,6.11207E-09,39.71949411,-105.0609985
690,690,463258,463258,20,5,,,,0.000196477,1.96709E-09,39.71946075,-105.0608558
691,691,463232,463232,20,1,,,,9.97719E-05,6.01306E-10,39.71945372,-105.0610498
692,692,463181,463181,0,0,,0,0,0.000149894,1.17463E-09,39.71942779,-105.061978
693,693,463493,463493,0,0,,0,0,0.000106679,6.95553E-10,39.71966133,-105.0622342
694,694,463457,463457,0,0,,0,0,0.000126196,9.88844E-10,39.7196253,-105.0622349
695,695,463363,463363,0,0,,0,0,0.000224885,2.90684E-09,39.71955406,-105.0622886
696,696,463347,463347,0,0,,0,0,8.71594E-05,4.73227E-10,39.71954982,-105.0622372
697,697,464618,464618,0,0,,0,0,0.000402436,7.50873E-09,39.72045707,-105.0635197
698,698,464496,464496,0,0,,0,0,0.000351991,5.24716E-09,39.72038429,-105.0635242
699,699,464479,464479,0,0,,0,0,0.000217067,1.85107E-09,39.72038019,-105.0633794
700,700,464439,464439,0,0,,0,0,0.000132912,8.1422E-10,39.72034814,-105.0633932
701,701,464435,464435,0,0,,0,0,0.000125866,9.70471E-10,39.72034383,-105.0633515
702,702,464431,464431,0,0,,0,0,0.000126197,9.53068E-10,39.72034361,-105.0633117
703,703,464433,464433,0,0,,0,0,0.000129989,8.6502E-10,39.72034626,-105.063209
704,704,464398,464398,0,0,,0,0,0.000144164,1.1456E-09,39.72031501,-105.0634666
705,705,464345,464345,0,0,,0,0,0.000277636,4.12588E-09,39.72024508,-105.0634033
706,706,464300,464300,20,1,,0,4.4,0.000403103,7.83113E-09,39.72021518,-105.063294
707,707,464115,464115,20,15,,,,0.000207665,2.55851E-09,39.72009781,-105.0632388
708,708,463846,463846,44,65,,,,0.00031544,5.40791E-09,39.71990671,-105.0632056
709,709,463522,463522,70,99,,,,0.000118677,8.45257E-10,39.71968339,-105.0632152
710,710,463385,463385,70,99,,,,0.000112272,7.06906E-10,39.71958547,-105.06324
711,711,463327,463327,70,99,,,,0.000379338,8.50909E-09,39.71951744,-105.0631525
712,712,462839,462839,60,99,,,,0.0001073,7.16208E-10,39.71917813,-105.0632956
713,713,465430,465430,0,0,,0,0,0.000925635,3.52921E-08,39.72081078,-105.0641552
714,714,464637,464637,0,0,,0,0,0.000364472,7.90247E-09,39.72046237,-105.0647482
715,715,464298,464298,0,0,,0,0,0.000500336,1.159E-08,39.72019201,-105.0647825
716,716,463957,463957,20,5,,16.8,12.72,0.000349977,6.63333E-09,39.71999279,-105.064845
717,717,464043,464043,20,5,,16.8,12.72,0.000354557,4.95546E-09,39.72006674,-105.0647082
718,718,463446,463446,70,99,,80.4,85.76,0.000594655,1.77102E-08,39.7195807,-105.0648014
719,719,463741,463741,60,95,,66,76.4,0.000633634,1.51138E-08,39.71978449,-105.0648069
720,720,464874,464874,0,0,,0,0,0.00082773,3.42105E-08,39.7205061,-105.0641537
721,721,464067,464067,0,0,,0,0,0.000797331,2.66928E-08,39.7200422,-105.065488
722,722,463431,463431,70,99,,79.4,85.36,0.000776848,2.66041E-08,39.71956478,-105.0655595
723,723,463109,463109,70,99,,80.4,85.76,0.000624354,2.09799E-08,39.71934945,-105.0653742
724,724,463679,463679,44,60,,5,34.8,0.000487527,1.24551E-08,39.71974742,-105.0653062
725,725,463938,463938,0,0,,0,0,0.000574768,1.41556E-08,39.71996812,-105.0683521
726,726,464164,464164,0,0,,0,0,0.000747557,2.64363E-08,39.72009297,-105.060197
727,727,464177,464177,0,0,,0,0,0.000753102,2.65866E-08,39.72009653,-105.0593188
728,728,464288,464288,0,0,,0,0,0.000716028,2.64406E-08,39.72012151,-105.0590564
729,729,464197,464197,0,0,,0,0,0.000734367,2.58637E-08,39.7200997,-105.0587314
730,730,464233,464233,0,0,,0,0,0.000617858,2.00901E-08,39.72013574,-105.0584293
731,731,464254,464254,0,0,,0,0,0.000606318,1.98976E-08,39.72013933,-105.0581391
732,732,463657,463657,20,1,,28,15.6,0.001122386,3.75587E-08,39.71969938,-105.0601563
733,733,463667,463667,0,0,,0,0,0.000835961,3.33004E-08,39.71972424,-105.0597619
734,734,463677,463677,0,0,,0,0,0.000859429,3.02383E-08,39.71972353,-105.0593769
735,735,463645,463645,20,1,,16.8,11.12,0.000386097,9.18317E-09,39.71971444,-105.0590229
736,736,463659,463659,20,1,,16.8,11.12,0.000498806,9.27272E-09,39.71971953,-105.0588233
737,737,463704,463704,20,2,,28,16,0.000638801,1.82927E-08,39.71973855,-105.0585213
738,738,463771,463771,20,10,,2,8.8,0.000475053,1.10377E-08,39.71981317,-105.0581851
739,739,463026,463026,0,0,,0,0,0.000998534,3.83904E-08,39.71921424,-105.0601419
740,740,463241,463241,0,0,,0,0,0.000829792,2.87775E-08,39.71940329,-105.0598019
741,741,463174,463174,0,0,,0,0,0.000829091,2.88068E-08,39.71934851,-105.0594176
742,742,463054,463054,0,0,,0,0,0.000639046,2.32068E-08,39.71924103,-105.0586314
743,743,463046,463046,0,0,,0,0,0.000654158,2.42974E-08,39.71923579,-105.0584536
744,744,463049,463049,44,65,,72,63.6,0.000679239,2.39796E-08,39.71923882,-105.0582703
745,745,464141,464141,0,0,,0,0,0.000536464,1.6385E-08,39.72008287,-105.061004
746,746,464311,464311,0,0,,0,0,0.000933758,2.70986E-08,39.72015322,-105.0607517
747,747,463614,463614,20,2,,16.8,11.52,0.000571416,1.48096E-08,39.71964418,-105.0606214
748,748,463625,463625,0,0,,0,0,0.000477457,1.16168E-08,39.7196922,-105.0608003
749,749,463644,463644,0,0,,0,0,0.000700795,1.97273E-08,39.71969757,-105.0609758
750,750,463594,463594,0,0,,0,0,0.000512494,1.52928E-08,39.71968117,-105.0620481
751,751,463543,463543,0,0,,0,0,0.000481865,1.16716E-08,39.71966226,-105.0623442
752,752,463316,463316,20,5,,16.8,12.72,0.000567007,1.62556E-08,39.71947864,-105.0623691
753,753,464999,464999,0,0,,0,0,0.000566745,1.77661E-08,39.7206271,-105.0633121
754,754,464336,464336,0,0,,0,0,0.000673485,2.66307E-08,39.72020036,-105.0631029
755,755,463997,463997,20,2,,16.8,11.52,0.000658919,2.23791E-08,39.71997474,-105.0630062
756,756,463700,463700,50,95,,48.4,67.36,0.000461347,9.83369E-09,39.71975865,-105.0629723
757,757,463838,463838,20,30,,28,27.2,0.001242806,3.24012E-08,39.71985708,-105.0634956
758,758,463531,463531,44,55,,70,58.8,0.001242854,3.23335E-08,39.7196513,-105.0634947
759,759,463450,463450,60,98,,66,77.6,0.000484259,1.31143E-08,39.71957602,-105.0629813
760,760,463889,463889,0,0,,0,0,0.000866594,2.89204E-08,39.71997205,-105.0860587
761,761,463151,463151,0,0,,0,0,0.00068709,2.14228E-08,39.71940148,-105.086036
762,762,463468,463468,0,0,,0,0,0.000661191,2.55885E-08,39.71965765,-105.0860447
763,763,463281,463281,0,0,,0,0,0.000149525,1.34204E-09,39.71958463,-105.0863033
764,764,463194,463194,5,0,,0,1,0.000206708,2.66966E-09,39.71951106,-105.0863688
765,765,464286,464286,0,0,,0,0,0.000703933,2.6738E-08,39.72022394,-105.0866228
766,766,463869,463869,0,0,,0,0,0.000942485,3.34518E-08,39.71995335,-105.0866667
767,767,463661,463661,0,0,,0,0,0.00024987,3.32971E-09,39.71985018,-105.0864599
768,768,463993,463993,0,0,,0,0,0.000171636,1.64035E-09,39.72011428,-105.0864363
769,769,463491,463491,5,0,,0,1,0.000578669,1.5565E-08,39.71968708,-105.0866478
770,770,463577,463577,0,0,,0,0,0.00022971,2.37989E-09,39.71979796,-105.0864331
771,771,463142,463142,5,0,,0,1,0.000646704,1.5901E-08,39.71941629,-105.0866441
772,772,463094,463094,5,0,,0,1,0.000810376,2.93004E-08,39.71937101,-105.0873204
773,773,463475,463475,5,0,,0,1,0.000780755,2.6374E-08,39.71963633,-105.0873369
774,774,463390,463390,5,0,,0,1,0.000159999,1.58045E-09,39.71966508,-105.0874441
775,775,463809,463809,0,0,,0,0,0.000576341,1.76129E-08,39.71993353,-105.0872927
776,776,464256,464256,0,0,,0,0,0.000985654,3.24906E-08,39.72021579,-105.0873232
777,777,462870,462870,5,0,,0,1,0.000324937,6.56236E-09,39.71925819,-105.0875395
778,778,462995,462995,5,0,,0,1,0.000117363,8.60461E-10,39.71937609,-105.0876283
779,779,463212,463212,5,0,,0,1,0.00010528,6.49063E-10,39.71953449,-105.0875254
780,780,463190,463190,5,0,,0,1,0.000101202,6.24682E-10,39.71952742,-105.0875792
781,781,463089,463089,5,0,,0,1,0.000669059,2.21275E-08,39.71937538,-105.0879243
782,782,463179,463179,5,0,,0,1,0.0001196,8.47924E-10,39.71952092,-105.0879348
783,783,463473,463473,5,0,,0,1,0.000712089,2.41001E-08,39.71964294,-105.0879089
784,784,463518,463518,0,0,,0,0,0.000120267,8.552E-10,39.71976949,-105.0878778
785,785,463699,463699,0,0,,0,0,0.000374114,8.17089E-09,39.7198659,-105.087755
786,786,464049,464049,0,0,,0,0,0.000385541,8.97448E-09,39.72013708,-105.087723
787,787,463935,463935,0,0,,0,0,0.000100307,6.20238E-10,39.72007487,-105.0876183
788,788,463712,463712,0,0,,0,0,0.000343579,7.35167E-09,39.71987327,-105.088571
789,789,463498,463498,0,0,,0,0,0.000976497,2.68994E-08,39.71966077,-105.0886163
790,790,463134,463134,5,0,,0,1,0.000711166,1.9685E-08,39.71940282,-105.088583
791,791,463637,463637,0,0,,0,0,0.000139686,1.21891E-09,39.71984552,-105.0888556
792,792,463551,463551,0,0,,0,0,0.000121624,9.02128E-10,39.71979123,-105.0888466
793,793,463167,463167,0,0,,0,0,0.000231525,3.07223E-09,39.71950473,-105.0888328
794,794,463000,463000,0,0,,0,0,0.000132737,1.0693E-09,39.71938471,-105.0888513
795,795,462960,462960,0,0,,0,0,0.00010224,6.50474E-10,39.71935395,-105.0888547
796,796,462970,462970,0,0,,0,0,0.000357025,6.69411E-09,39.71933122,-105.0890184
797,797,463834,463834,0,0,,0,0,0.000633555,1.9234E-08,39.71996635,-105.0879031
798,798,464231,464231,0,0,,0,0,0.000641809,2.19463E-08,39.72021365,-105.0879089
799,799,463108,463108,0,0,,0,0,0.000591495,1.91306E-08,39.71942462,-105.0891903
800,800,463266,463266,0,0,,0,0,0.000361341,5.88958E-09,39.71956215,-105.0888172
801,801,463239,463239,50,99,,,,0.000348419,6.87671E-09,39.71946426,-105.0692197
802,802,464225,464225,20,10,,,,0.000217499,2.95212E-09,39.72019703,-105.069021
803,803,464904,464904,0,0,,0,0,0.000261626,4.27143E-09,39.72064348,-105.0694017
804,804,465135,465135,0,0,,0,0,0.00041742,9.50405E-09,39.7207824,-105.0703145
805,805,465246,465246,0,0,,0,0,0.000132976,1.09404E-09,39.72085634,-105.0703228
806,806,465020,465020,0,0,,0,0,0.000109854,7.53556E-10,39.72073086,-105.0703915
807,807,464910,464910,0,0,,0,0,0.000113206,5.78366E-10,39.72067639,-105.0703554
808,808,464796,464796,20,5,,,,0.000308223,5.50353E-09,39.72059011,-105.0703849
809,809,463591,463591,50,99,,,,0.000105107,6.69165E-10,39.71974448,-105.0692869
810,810,464134,464134,44,60,,,,0.000538093,1.0645E-08,39.7201139,-105.0692143
811,811,464281,464281,20,40,,,,0.000174317,1.50766E-09,39.72024665,-105.0691645
812,812,464022,464022,20,10,,,,0.000108891,7.39771E-10,39.72007452,-105.0690327
813,813,463703,463703,44,90,,,,0.000109838,7.19289E-10,39.71982741,-105.0691821
814,814,464710,464710,0,0,,0,0,0.000278962,4.87337E-09,39.72050233,-105.0690974
815,815,464032,464032,44,75,,,,0.00010246,6.35136E-10,39.72008484,-105.0693398
816,816,465499,465499,0,0,,0,0,0.000616982,1.99103E-08,39.72092419,-105.0700848
817,817,465128,465128,0,0,,0,0,0.000504084,1.17376E-08,39.72076924,-105.0701116
818,818,464812,464812,20,10,,16.8,14.72,0.000571989,1.34185E-08,39.72053422,-105.0704882
819,819,464728,464728,20,40,,2,20.8,0.000768989,2.28567E-08,39.72052954,-105.0701727
820,820,465165,465165,0,0,,0,0,0.000741222,2.00766E-08,39.7207337,-105.0707891
821,821,465617,465617,0,0,,0,0,0.000728079,1.98169E-08,39.72097812,-105.0706469
822,822,463299,463299,44,80,,42,57.6,0.000486516,1.2378E-08,39.71951058,-105.0695066
823,823,463962,463962,50,95,,5.8,50.32,0.000817652,3.50883E-08,39.71993087,-105.0695288
824,824,464269,464269,44,90,,5,46.8,0.00055223,1.48928E-08,39.72020387,-105.0693914
825,825,464252,464252,20,10,,16.8,14.72,0.000678709,1.8282E-08,39.72016779,-105.0689285
826,826,463966,463966,44,80,,42,57.6,0.001380291,5.75479E-08,39.7199266,-105.068955
827,827,464175,464175,0,0,,0,0,0.00056052,1.58369E-08,39.72013088,-105.0683432
828,828,464953,464953,0,0,,0,0,0.000819535,3.24784E-08,39.72059092,-105.0689023
829,829,464808,464808,0,0,,0,0,0.000515563,1.43521E-08,39.7205495,-105.0693204
830,830,464908,464908,0,0,,0,0,0.000744265,2.30389E-08,39.72057796,-105.0695601
831,831,461967,461967,20,0,,4.4,5.76,0.000504462,1.24668E-08,39.71834867,-105.0536456
832,832,462763,462763,70,99,,23.8,63.12,0.000458705,1.28308E-08,39.71887808,-105.0536939
833,833,462763,462763,70,99,,23.8,63.12,0.00050368,1.37784E-08,39.71900924,-105.0536932
834,834,461700,461700,0,0,,0,0,0.000672303,2.77991E-08,39.71810116,-105.0537545
835,835,445772,445772,0,0,,0,0,0.000347051,7.46803E-09,39.70528376,-105.0536863
836,836,445257,445257,44,50,,,,0.000825542,1.79923E-08,39.70493817,-105.0539295
837,837,451023,451023,44,70,,5,38.8,0.000425992,9.47358E-09,39.70883246,-105.0535875
838,838,445234,445234,20,10,,2,8.8,0.000495545,1.20244E-08,39.70490518,-105.0535699
839,839,445854,445854,0,0,,0,0,0.000491259,1.19756E-08,39.70533163,-105.0535345
840,840,451541,451541,0,0,,0,0,0.001520813,8.02264E-08,39.70916094,-105.0537834
841,841,451074,451074,0,0,,0,0,0.000493164,1.24841E-08,39.70888637,-105.0537616
842,842,451453,451453,0,0,,0,0,0.001401543,9.41075E-08,39.70914115,-105.0724874
843,843,452699,452699,0,0,,0,0,0.003572694,1.97747E-07,39.70983228,-105.058584
844,844,451562,451562,44,50,,48.4,48.16,0.000588257,1.76308E-08,39.70922171,-105.0589641
845,845,451510,451510,60,90,,66,74.4,0.000973471,2.50156E-08,39.70917249,-105.0586238
846,846,451501,451501,44,70,,48.4,56.16,0.000554376,1.76226E-08,39.70916605,-105.0583244
847,847,451181,451181,44,75,,,,0.000152695,1.45062E-09,39.70899497,-105.0583946
848,848,450943,450943,70,95,,68.4,79.36,0.000579261,1.55139E-08,39.70879053,-105.0583034
849,849,450635,450635,0,0,,0,0,0.000271731,4.5685E-09,39.70864476,-105.0583654
850,850,450537,450537,0,0,,0,0,0.000506976,1.55839E-08,39.70853019,-105.058246
851,851,450224,450224,0,0,,0,0,0.000399871,9.56588E-09,39.70832478,-105.0582743
852,852,451000,451000,70,98,,,,0.000104333,8.01085E-10,39.70886668,-105.0585418
853,853,450737,450737,70,95,,,,0.000132735,9.90567E-10,39.70873284,-105.0585551
854,854,450373,450373,0,0,,0,0,0.000145558,1.2479E-09,39.70845984,-105.0585656
855,855,450123,450123,0,0,,0,0,0.000628968,1.5278E-08,39.708257,-105.0589661
856,856,451330,451330,70,98,,,,0.00038139,8.60714E-09,39.70905126,-105.0588779
857,857,451055,451055,70,98,,13,58.4,0.000917123,3.25877E-08,39.70883294,-105.0588308
858,858,450718,450718,20,40,,,,0.000109933,7.07589E-10,39.70871702,-105.0586551
859,859,450535,450535,0,0,,0,0,0.00017796,1.8998E-09,39.70858672,-105.0586562
860,860,450400,450400,0,0,,0,0,0.000467143,1.12262E-08,39.7084621,-105.0587142
861,861,450249,450249,0,0,,0,0,0.000125618,9.05142E-10,39.70838088,-105.0586708
862,862,450569,450569,0,0,,0,0,0.000756281,2.24059E-08,39.70855277,-105.0588838
863,863,450248,450248,0,0,,0,0,0.000133051,1.07177E-09,39.70838637,-105.0590016
864,864,450493,450493,44,85,,5.8,45.12,0.000873731,3.32656E-08,39.70846323,-105.0595427
865,865,449971,449971,0,0,,0,0,0.000982828,2.75492E-08,39.70814985,-105.0595715
866,866,449608,449608,0,0,,0,0,0.000147685,1.33241E-09,39.70801396,-105.0595255
867,867,449589,449589,0,0,,0,0,0.000510605,1.01322E-08,39.70798839,-105.0593801
868,868,449333,449333,0,0,,0,0,0.000458072,1.30528E-08,39.70780063,-105.059395
869,869,449367,449367,0,0,,0,0,0.000672084,2.22315E-08,39.70780414,-105.0595987
870,870,449259,449259,0,0,,0,0,9.34003E-05,4.95745E-10,39.70779368,-105.0597507
871,871,449335,449335,0,0,,0,0,0.000750348,2.41142E-08,39.70781148,-105.0599344
872,872,445125,445125,44,75,,,,9.87407E-05,5.4511E-10,39.70486067,-105.0540265
873,873,445024,445024,70,95,,,,0.000125476,9.15265E-10,39.70478803,-105.0538661
874,874,445017,445017,50,90,,,,8.71918E-05,4.68186E-10,39.70478565,-105.0538249
875,875,452001,452001,0,0,,0,0,0.000101359,6.39999E-10,39.70960798,-105.0588307
876,876,452703,452703,0,0,,0,0,0.002809138,2.0137E-07,39.70967478,-105.0597229
877,877,451274,451274,70,55,,,,0.000300115,4.78885E-09,39.70904277,-105.059761
878,878,449405,449405,0,0,,0,0,0.000353207,4.36099E-09,39.70788234,-105.0600825
879,879,449430,449430,0,0,,0,0,9.32672E-05,5.40565E-10,39.70790749,-105.0600128
880,880,449852,449852,20,5,,,,0.000361383,7.93587E-09,39.70813572,-105.0600277
881,881,449409,449409,0,0,,0,0,0.00026333,3.64511E-09,39.70788916,-105.0610704
882,882,450808,450808,50,95,,,,0.000333678,6.86686E-09,39.70876481,-105.0623255
883,883,451826,451826,70,99,,30.8,65.92,0.003459095,5.89147E-07,39.70925277,-105.0617143
884,884,450448,450448,0,0,,0,0,0.000368887,8.07742E-09,39.70853159,-105.0675059
885,885,450464,450464,20,25,,,,0.000391425,8.21598E-09,39.70853375,-105.0673303
886,886,450188,450188,0,0,,0,0,0.000431204,8.43713E-09,39.70833442,-105.0673324
887,887,450091,450091,0,0,,0,0,0.000140877,1.18877E-09,39.70832872,-105.0674231
888,888,450035,450035,0,0,,0,0,0.000119435,8.86704E-10,39.70829142,-105.0674126
889,889,449972,449972,0,0,,0,0,0.000128299,9.97453E-10,39.70825934,-105.0673368
890,890,449611,449611,0,0,,0,0,0.000135991,1.0246E-09,39.70804837,-105.067362
891,891,449474,449474,0,0,,0,0,0.000138973,1.20369E-09,39.70796337,-105.0674193
892,892,450941,450941,44,50,,,,0.000150872,1.41465E-09,39.70886821,-105.0674252
893,893,451398,451398,44,60,,,,0.000103636,6.57783E-10,39.7091786,-105.0674326
894,894,451350,451350,44,75,,,,0.000110314,7.59959E-10,39.70914767,-105.0673575
895,895,450619,450619,0,0,,0,0,0.00015423,1.26748E-09,39.70867845,-105.0665489
896,896,450460,450460,0,2,,,,0.000133641,1.10295E-09,39.70856058,-105.0663981
897,897,450811,450811,44,85,,,,0.00046799,9.12965E-09,39.7087571,-105.0662985
898,898,450885,450885,44,85,,,,0.000125327,9.63716E-10,39.70884353,-105.0663953
899,899,450663,450663,44,50,,,,0.000143091,1.13755E-09,39.70870805,-105.0662131
900,900,451504,451504,60,98,,,,0.000294769,5.22585E-09,39.70923543,-105.0663055
901,901,449857,449857,0,0,,0,0,0.000442195,1.01331E-08,39.70815087,-105.0654711
902,902,449798,449798,0,0,,0,0,0.000250107,3.85395E-09,39.70813003,-105.0651914
903,903,451187,451187,44,80,,,,0.000411118,1.05593E-08,39.70899023,-105.0652683
904,904,450783,450783,44,60,,,,0.000320488,6.37936E-09,39.70876515,-105.0652313
905,905,449900,449900,0,0,,0,0,0.000403443,8.31022E-09,39.70817558,-105.0641595
906,906,450244,450244,0,0,,0,0,0.000535457,1.08539E-08,39.70837073,-105.0641712
907,907,449828,449828,0,0,,0,0,0.000276259,4.61013E-09,39.70814764,-105.064429
908,908,450505,450505,20,5,,,,0.000296253,5.30198E-09,39.70857182,-105.0641427
909,909,450846,450846,44,50,,,,0.000319071,6.31783E-09,39.70878906,-105.0641312
910,910,450896,450896,20,45,,,,0.000282464,4.85828E-09,39.70881242,-105.0643778
911,911,451521,451521,60,98,,,,0.000307895,5.90696E-09,39.70923595,-105.0643669
912,912,449719,449719,0,0,,0,0,0.000312751,6.023E-09,39.70807437,-105.0633902
913,913,449847,449847,0,0,,,,0.000267969,4.21165E-09,39.70816007,-105.0633534
914,914,449590,449590,0,0,,0,0,0.000154974,1.24992E-09,39.70802007,-105.0633252
915,915,450095,450095,20,10,,,,0.000273381,4.6464E-09,39.70829899,-105.0631129
916,916,450079,450079,20,10,,,,0.000155721,1.50853E-09,39.7082982,-105.0631813
917,917,450497,450497,44,65,,,,0.000115132,8.25764E-10,39.70858193,-105.0633208
918,918,450531,450531,44,80,,,,0.000136821,1.07702E-09,39.70860408,-105.0632682
919,919,450934,450934,60,95,,,,0.000109538,7.49097E-10,39.7088549,-105.06322
920,920,451083,451083,60,98,,,,9.5179E-05,5.36179E-10,39.70896184,-105.0633077
921,921,451540,451540,60,98,,,,0.000269866,4.53913E-09,39.70925157,-105.0633249
922,922,451411,451411,60,98,,,,0.000118328,8.235E-10,39.70917846,-105.0632942
923,923,451351,451351,70,98,,,,0.00013444,1.12956E-09,39.70913061,-105.0632493
924,924,451545,451545,70,98,,,,0.000292935,5.22325E-09,39.70925499,-105.0631865
925,925,451615,451615,70,98,,,,0.000104659,4.23943E-10,39.7093541,-105.0632496
926,926,452967,452967,44,85,,13,48,0.000870721,4.44776E-08,39.71027353,-105.0631164
927,927,453263,453263,0,0,,0,0,0.000452886,1.25816E-08,39.71065647,-105.0630808
928,928,453261,453261,0,0,,0,0,0.00096298,5.33145E-08,39.71058029,-105.0634616
929,929,452901,452901,44,90,,,,0.000228066,3.17576E-09,39.71031058,-105.0638289
930,930,452680,452680,50,95,,,,0.00035522,7.88081E-09,39.71011501,-105.063857
931,931,452466,452466,0,0,,0,0,0.001825235,1.29541E-07,39.70984994,-105.0642914
932,932,453224,453224,44,50,,11,33.2,0.001379349,8.16927E-08,39.7104827,-105.0642512
933,933,453231,453231,0,0,,0,0,0.001212163,7.7277E-08,39.71053848,-105.0649769
934,934,452604,452604,50,85,,13,49.2,0.00149738,1.16998E-07,39.70984418,-105.0650744
935,935,453203,453203,20,25,,,,0.000330064,6.08018E-09,39.71059983,-105.0685006
936,936,453174,453174,70,99,,,,0.000396511,9.65197E-09,39.71058968,-105.0714378
937,937,450926,450926,0,0,,0,0,0.00042421,1.10607E-08,39.70884134,-105.0694044
938,938,450175,450175,0,0,,0,0,0.000391135,9.05889E-09,39.70833673,-105.06837
939,939,449407,449407,0,0,,0,0,0.000206166,2.07532E-09,39.70789968,-105.0605314
940,940,450905,450905,70,99,,,,0.000205809,2.27641E-09,39.70883179,-105.0608817
941,941,449425,449425,0,0,,0,0,0.000149863,1.39072E-09,39.70790425,-105.0609719
942,942,449472,449472,0,0,,0,0,0.000168878,1.43615E-09,39.70794216,-105.0610265
943,943,450482,450482,50,95,,,,0.000131882,1.08008E-09,39.70856589,-105.0622807
944,944,450384,450384,20,2,,,,0.000189642,2.15405E-09,39.70848396,-105.0652925
945,945,451495,451495,44,85,,,,0.000126772,9.9671E-10,39.70924248,-105.065374
946,946,451459,451459,44,75,,,,0.000132818,1.09962E-09,39.70921598,-105.0653162
947,947,450995,450995,44,65,,,,0.000169691,1.59131E-09,39.70888707,-105.0652905
948,948,450725,450725,44,60,,,,0.000122351,9.35216E-10,39.70874722,-105.0653078
949,949,450634,450634,20,25,,,,0.00012706,9.95333E-10,39.70868571,-105.065311
950,950,450638,450638,20,20,,,,8.94976E-05,4.95357E-10,39.7086931,-105.0653484
951,951,450049,450049,0,0,,0,0,0.000112265,7.06944E-10,39.70829757,-105.0643544
952,952,450120,450120,0,0,,0,0,0.000135317,1.13199E-09,39.70834136,-105.0643464
953,953,450447,450447,0,0,,0,0,0.000131786,1.04539E-09,39.70854306,-105.0644768
954,954,450449,450449,20,5,,,,0.00013236,1.06569E-09,39.70854299,-105.0643382
955,955,450456,450456,20,1,,0,4.4,0.00013178,1.01136E-09,39.70854541,-105.0642721
956,956,450734,450734,34,50,,,,0.000133609,1.11563E-09,39.70874851,-105.0642848
957,957,450661,450661,20,45,,,,0.000129912,1.05427E-09,39.70869594,-105.0643374
958,958,451387,451387,50,98,,,,0.000112481,7.90748E-10,39.70916045,-105.0643349
959,959,451171,451171,50,95,,,,9.59652E-05,5.60197E-10,39.70902017,-105.0643538
960,960,452478,452478,44,75,,13,44,0.001833232,1.27857E-07,39.70985884,-105.0632971
961,961,452373,452373,50,95,,,,0.000188986,2.23134E-09,39.70988133,-105.0655119
962,962,452740,452740,0,0,,0,0,0.000184794,1.37311E-09,39.71020786,-105.065472
963,963,452707,452707,44,80,,,,0.0001383,1.13662E-09,39.71017924,-105.0653839
964,964,453271,453271,0,0,,0,0,0.000143981,1.24319E-09,39.71072034,-105.0662012
965,965,453325,453325,0,0,,0,0,0.000110626,7.64706E-10,39.71080223,-105.0662085
966,966,452856,452856,20,40,,,,0.000146577,1.31636E-09,39.71030054,-105.0664036
967,967,452660,452660,44,80,,,,0.000146124,1.33359E-09,39.71012648,-105.0663948
968,968,452227,452227,44,90,,,,0.000117576,8.60993E-10,39.70979219,-105.0663521
969,969,452127,452127,50,95,,,,0.000130112,1.03923E-09,39.70971291,-105.0663809
970,970,452353,452353,20,25,,,,0.000130875,1.05375E-09,39.70988291,-105.0673744
971,971,452355,452355,20,2,,,,0.000147782,1.36158E-09,39.70988049,-105.0674162
972,972,453245,453245,0,0,,0,0,0.000138448,1.19507E-09,39.71070153,-105.0673423
973,973,453070,453070,0,0,,0,0,0.000100711,6.27941E-10,39.71050272,-105.0674189
974,974,453061,453061,0,0,,0,0,0.000102886,6.50119E-10,39.71049298,-105.0673658
975,975,452642,452642,20,2,,,,0.000109699,7.47361E-10,39.71012482,-105.0673834
976,976,452055,452055,44,70,,,,0.000125577,9.80762E-10,39.70967561,-105.0684498
977,977,452110,452110,44,70,,,,0.000103494,6.6581E-10,39.70971297,-105.0684427
